city,year,make,model,price,condition,odometer,fuel,transmission,url,title,source_file
toronto,2018,PORSCHE,PANAMERA TURBO S E-HYBRID SPORT TURISMO,167777.0,excellent,39500,hybrid,automatic,https://toronto.craigslist.org/tor/ctd/d/scarborough-2018-porsche-panamera-turbo/7881031340.html,2018 PORSCHE PANAMERA TURBO S E-HYBRID SPORT TURISMO 680HP |FRONTPPF,craigslist_toronto.csv
toronto,2013,MERCEDES,BENZ SL 550 ROADSTER,52777.0,excellent,50800,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/scarborough-2013-mercedes-benz-sl-550/7879512950.html,2013 MERCEDES-BENZ SL 550 ROADSTER V8 429HP|EDITION1|NOACCIDNT|REDINT,craigslist_toronto.csv
toronto,2017,CHEVROLET,CAMARO ZL1 1LE MANUAL,137777.0,like new,2700,gas,manual,https://toronto.craigslist.org/tor/ctd/d/scarborough-2022-chevrolet-camaro-zl1/7889550064.html,2022 CHEVROLET CAMARO ZL1 1LE EXTREME TRACK PACK MANUAL 650HP|RARESPEC,craigslist_toronto.csv
toronto,2018,DODGE,CHALLENGER SRT HELLCAT WIDEBODY,92777.0,excellent,28100,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/scarborough-2018-dodge-challenger-srt/7889542428.html,2018 DODGE CHALLENGER SRT HELLCAT WIDEBODY 707HP |RARECOLOR|ROOF,craigslist_toronto.csv
toronto,2012,Chev.Cruze,LT,5999.0,excellent,157327,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2012-chev-cruze-lt-certified-and/7885730429.html,"2012 Chev. Cruze LT."" Certified and Warranty.""",craigslist_toronto.csv
toronto,2019,DODGE,CHALLENGER SRT HELLCAT REDEYE,117777.0,like new,13300,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/scarborough-2019-dodge-challenger-srt/7889529971.html,2019 DODGE CHALLENGER SRT HELLCAT REDEYE WIDEBODY 797HP |CARPLY|NAV,craigslist_toronto.csv
toronto,2018,FORD,MUSTANG SHELBY GT350R,114777.0,excellent,11700,gas,manual,https://toronto.craigslist.org/tor/ctd/d/scarborough-2018-ford-mustang-shelby/7889527637.html,2018 FORD MUSTANG SHELBY GT350R 5.2L V8 |CARBONRIMS|NOACCIDENT|1OWNER,craigslist_toronto.csv
toronto,2012,hyundai,tucson,6999.0,excellent,196011,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/north-york-2012-hyundai-tucson-gls-awd/7889482093.html,2012 HYUNDAI TUCSON GLS AWD,craigslist_toronto.csv
toronto,2015,ford,fiesta se,6699.0,excellent,147093,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/north-york-2015-ford-fiesta-se-hatchback/7889481776.html,2015 FORD FIESTA SE HATCHBACK,craigslist_toronto.csv
toronto,2016,chevrolet,equinox,8888.0,excellent,154004,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/north-york-2016-chevrolet-equinox-ls-awd/7885547846.html,2016 CHEVROLET EQUINOX LS AWD,craigslist_toronto.csv
toronto,2012,honda,civic,7399.0,excellent,229085,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/north-york-2012-honda-civic/7884349522.html,2012 HONDA CIVIC,craigslist_toronto.csv
toronto,2014,chevrolet,cruze,5999.0,excellent,184728,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/north-york-2014-chevrolet-cruze-lt/7879894633.html,2014 CHEVROLET CRUZE LT,craigslist_toronto.csv
toronto,2015,dodge,grand caravan,7499.0,excellent,200536,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/north-york-2015-dodge-grand-caravan-se/7879894530.html,2015 DODGE GRAND CARAVAN SE STOW & GO,craigslist_toronto.csv
toronto,2016,dodge,journey,6999.0,excellent,196495,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/north-york-2016-dodge-journey-se-seven/7879894577.html,2016 DODGE JOURNEY SE SEVEN PASSENGER,craigslist_toronto.csv
toronto,1973,Ford,Bronco,6000.0,,150000,gas,automatic,https://toronto.craigslist.org/tor/cto/d/west-toronto-1973-ford-bronco/7877438820.html,1973 Ford Bronco,craigslist_toronto.csv
toronto,1979,Chevrolet,Corvette,4500.0,good,160000,gas,automatic,https://toronto.craigslist.org/yrk/cto/d/stouffville-corvette-c3-1979/7876150472.html,Corvette C3 1979,craigslist_toronto.csv
toronto,2012,Ford,Transit Connect XLT,6999.0,excellent,166826,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2012-ford-transit-connect-xlt/7881869334.html,"2012 Ford Transit Connect XLT."" Certified Cargo Van.""",craigslist_toronto.csv
toronto,2014,Chev,Equinox LT,5999.0,like new,245395,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2014-chev-equinox-2lt-loaded-and/7881264665.html,"2014 Chev. Equinox 2LT."" Loaded and Certified.""",craigslist_toronto.csv
toronto,2008,BMW,X3,4999.0,excellent,266758,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2008-bmw-x3-awd-certified-and/7880237116.html,"2008 BMW X3. AWD."" Certified and Cheap.""",craigslist_toronto.csv
toronto,2006,Chrysler,Sebring Convertable,5999.0,like new,156929,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2006-chrysler-sebring/7880289438.html,"2006 Chrysler Sebring Convertable."" Certified w/ Low Km's.""",craigslist_toronto.csv
toronto,2015,Nissan,Rogue Sv,7999.0,like new,203510,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2015-nissan-rogue-sv-awd/7887110948.html,"2015 Nissan Rogue SV AWD,"" Certified 7 Seater 4x4.""",craigslist_toronto.csv
toronto,2013,Chev,Sonic,4999.0,excellent,133756,gas,manual,https://toronto.craigslist.org/drh/ctd/d/oshawa-2013-chev-sonic-ls-very-low-kms/7880320826.html,"2013 Chev. Sonic LS."" Very Low Km's and Certified.""",craigslist_toronto.csv
toronto,2011,MB,B200T,6999.0,excellent,137404,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2011-mb-b200t-certified-and/7885052391.html,"2011 MB B200T."" Certified and Warranty.""",craigslist_toronto.csv
toronto,2012,Chev.Cruze,LT,5999.0,excellent,235082,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2012-chev-cruze-lt-certified-and/7879918869.html,"2012 Chev. Cruze LT."" Certified and Cheap.""",craigslist_toronto.csv
toronto,2016,Hyundai,Accent,5999.0,excellent,239816,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2016-hyundai-accent-se-certified/7880457119.html,"2016 Hyundai Accent SE."" Certified/ one owner/ No accidents.""",craigslist_toronto.csv
toronto,2010,Kia,Forte SX,5999.0,like new,142980,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2010-kia-forte-sx-low-kms-and/7881615973.html,"2010 Kia Forte SX."" Low Km's and certified.""",craigslist_toronto.csv
toronto,2012,Kia,Sportage LX,4499.0,excellent,314033,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2012-kia-sportage-lx-certified/7879918718.html,"2012 Kia Sportage LX."" Certified w/ Warranty Included.""",craigslist_toronto.csv
toronto,2015,Ford,Focus SE,6999.0,excellent,198741,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2015-ford-focus-se-leather-and/7887216234.html,"2015 Ford Focus Se."" Leather and Sunroof.""",craigslist_toronto.csv
toronto,2011,Mazda,CX7,5999.0,excellent,206429,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2011-mazda-cx7-loaded-and/7880784379.html,"2011 Mazda CX7 "" Loaded and Certified.""",craigslist_toronto.csv
toronto,2012,Mazda,5,4999.0,excellent,263820,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2012-mazda-5great-driver/7880457271.html,"2012 Mazda 5.""Great driver.""",craigslist_toronto.csv
toronto,2011,Jeep,Patriot Limited,5999.0,good,157065,gas,automatic,https://toronto.craigslist.org/drh/ctd/d/oshawa-2011-jeep-patriot-limited/7887386292.html,"2011 Jeep Patriot Limited."" certified and Low Km's.""",craigslist_toronto.csv
toronto,2017,nissan,qashqai,11999.0,like new,123375,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/mississauga-2017-nissan-qashqai-for-sale/7889378373.html,2017 Nissan Qashqai For Sale,craigslist_toronto.csv
toronto,2002,porsche,boxster s,12999.0,like new,135671,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/mississauga-2002-porsche-boxster/7889379472.html,2002 Porsche Boxster S Convertible Rare Car Sale,craigslist_toronto.csv
toronto,2016,subaru,crosstrek,9999.0,like new,142375,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/mississauga-2016-subaru-crosstrek-must/7889375749.html,2016 Subaru Crosstrek Must Sell Quick,craigslist_toronto.csv
toronto,2014,buick,encore,5999.0,like new,177000,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/mississauga-2014-buick-encore-pick-up/7889377529.html,2014 Buick Encore Pick Up AS-IS,craigslist_toronto.csv
toronto,2017,subaru,legacy,9999.0,like new,160000,gas,automatic,https://toronto.craigslist.org/tor/ctd/d/mississauga-2017-subaru-legacy-cheap/7889376709.html,2017 Subaru Legacy Cheap Price First Come Basis,craigslist_toronto.csv
